,abw,afg,ago,aia,alb,and,ant,are,arg,arm,asm,ata,atf,atg,aus,aut,aze,bdi,bel,ben,bfa,bgd,bgr,bhr,bhs,bih,blr,blz,bmu,bol,bra,brb,brn,btn,bvt,bwa,caf,can,cck,che,chl,chn,civ,cmr,cod,cog,cok,col,com,cpv,cri,cub,cxr,cym,cyp,cze,deu,dji,dma,dnk,dom,dza,ecu,egy,eri,esh,esp,est,eth,fin,fji,flk,fra,fro,fsm,gab,gbr,geo,gha,gib,gin,gmb,gnb,gnq,grc,grd,grl,gtm,gum,guy,hkg,hmd,hnd,hrv,hti,hun,idn,ind,iot,irl,irn,irq,isl,isr,ita,jam,jor,jpn,kaz,ken,kgz,khm,kir,kna,kor,kwt,lao,lbn,lbr,lby,lca,lka,lso,ltu,lux,lva,mac,mar,mda,mdg,mdv,mex,mhl,mkd,mli,mlt,mmr,mne,mng,mnp,moz,mrt,msr,mus,mwi,mys,myt,nam,ncl,ner,nfk,nga,nic,niu,nld,nor,npl,nru,nzl,omn,pak,pan,pcn,per,phl,plw,png,pol,prk,prt,pry,pse,pyf,qat,rou,rus,rwa,sau,sdn,sen,sgp,sgs,shn,slb,sle,slv,smr,som,spm,srb,stp,sur,svk,svn,swe,swz,syc,syr,tca,tcd,tgo,tha,tjk,tkl,tkm,tls,ton,tto,tun,tur,tuv,tza,uga,ukr,umi,ury,usa,uzb,vat,vct,ven,vgb,vnm,vut,wlf,wsm,yem,zaf,zmb,zwe
eri,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69650519.0,0.0,0.0,0.0,0.0,0.0,0.0,2864071.0,77273.0,0.0,0.0,8401327.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20818087.0,0.0,0.0,0.0,0.0,0.0,0.0,2585413.0,0.0,1291567.0,0.0,38540764.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47778.0,25681467.0,0.0,0.0,960028.0,0.0,0.0,0.0,55562159.0,0.0,0.0,940340.0,0.0,0.0,93355.0,0.0,0.0,4235170.0,0.0,0.0,0.0,3997078.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126832.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24153.0,0.0,0.0,3497861.0,44023214.0,0.0,12751.0,0.0,0.0,0.0,233000.0,24950177.0,0.0,0.0,1728177.0,0.0,0.0,0.0,0.0,0.0,0.0,14541625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1873073.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2433788.0,1040461.0,0.0,0.0,118023.0,0.0,1790175.0,0.0,0.0,5900.0,0.0,0.0,0.0,0.0,0.0,15072.0,0.0,0.0,0.0,0.0,133422.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8253.0,0.0,0.0,0.0,0.0,1828199.0,0.0,0.0,0.0,0.0,0.0,0.0,249864.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6828272.0,0.0,0.0,0.0,0.0,0.0,0.0,2345176.0,0.0,0.0,0.0,0.0,0.0,5526229.0,0.0,0.0,0.0,0.0,27829570.0,0.0,0.0
esh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19051.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3987.0,0.0,0.0,0.0,26565.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,358506.0,0.0,0.0,0.0,0.0,0.0,0.0,226842.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18309.0,0.0,0.0,0.0,40260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53902.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
esp,23590.0,536578.0,562113914.0,1840.0,119050896.0,23887397.0,39425919.0,168277322.0,2134454732.0,22187470.0,1732.0,0.0,60961.0,59000.0,775143244.0,2174602274.0,359066635.0,248373.0,7136621075.0,1206881.0,983172.0,832042481.0,440750937.0,89319877.0,732777.0,35132787.0,34663362.0,12808348.0,515988000.0,62998367.0,3851993945.0,65326.0,369352.0,81.0,3118.0,1631668.0,2909409.0,1110309893.0,582.0,3247077090.0,1330813848.0,21974365277.0,236849327.0,682609463.0,2494426.0,426622982.0,260302.0,567819186.0,63133.0,34843842.0,95699173.0,153418030.0,711.0,631922988.0,14762154.0,2639642654.0,33101873202.0,445374.0,263017.0,2000538934.0,160372130.0,5468589573.0,434603284.0,1673867622.0,16725.0,0.0,0.0,59994227.0,6967053.0,1117647561.0,16422.0,128351787.0,30068836234.0,35268299.0,9647.0,291675641.0,12558285389.0,46968689.0,110601859.0,47413535.0,158780430.0,1711522.0,5844647.0,865020979.0,643388564.0,17171.0,113393.0,72799066.0,6481.0,7422572.0,352825207.0,0.0,53617214.0,72464417.0,4949779.0,2131901669.0,2222944874.0,3004921361.0,322864.0,3744415003.0,4106952301.0,1037315552.0,152508701.0,1037213916.0,19877348065.0,503005.0,25097390.0,4068784875.0,400108372.0,31861655.0,136561.0,126543574.0,0.0,26875.0,1960193516.0,176649410.0,6769797.0,21498055.0,72164923.0,4026480607.0,13619.0,90494898.0,2984.0,235767639.0,520429988.0,98496945.0,1696894.0,3296495314.0,2623484.0,47760678.0,835330.0,3502037240.0,23459445.0,77673460.0,2711313.0,124608338.0,42939224.0,601987.0,124780.0,15415.0,229904021.0,119872849.0,0.0,88531644.0,14467061.0,698455583.0,137945.0,188552011.0,91448891.0,1552137.0,0.0,5204886590.0,58863891.0,0.0,12403183191.0,2178954167.0,3151217.0,191294.0,156357417.0,55981828.0,445179426.0,66799098.0,574.0,1214822506.0,202533386.0,0.0,98481186.0,3639167733.0,3174834.0,10329405895.0,192433388.0,1774.0,383711.0,1533474470.0,1248553053.0,7294136623.0,240092.0,4229032121.0,1660939.0,59091204.0,504028258.0,552.0,23983.0,9135169.0,9417542.0,53014370.0,4550450.0,70047.0,24573.0,99564779.0,7813.0,2207501.0,1907255970.0,259325218.0,2682189575.0,10722014.0,11121733.0,212429013.0,162047.0,931521.0,9479488.0,1335447082.0,11979.0,305440.0,12209573.0,279.0,320562.0,874791922.0,765150083.0,3659446332.0,0.0,40827494.0,44885895.0,620943109.0,856.0,188435195.0,11247595352.0,4045658.0,164953.0,84024.0,847841008.0,41017864.0,1280580921.0,2416.0,119.0,7529.0,87494625.0,1116370585.0,21647246.0,28646303.0
est,0.0,0.0,0.0,0.0,434210.0,0.0,8338.0,2447629.0,10061505.0,280729.0,405.0,0.0,0.0,2374.0,5004790.0,89340190.0,362234.0,107323.0,176911345.0,0.0,1133.0,5994001.0,11277449.0,0.0,421580.0,725782.0,184479949.0,0.0,0.0,8375.0,51042808.0,2894.0,425.0,0.0,0.0,0.0,0.0,24836629.0,0.0,130856328.0,9904301.0,788234016.0,81811904.0,88184.0,285.0,3796.0,0.0,2205684.0,0.0,0.0,4238631.0,858064.0,489.0,0.0,1630259.0,131919142.0,1267915536.0,0.0,414824.0,168131873.0,3312439.0,230.0,1911395.0,4830989.0,0.0,0.0,108605614.0,0.0,774421.0,1426169920.0,0.0,0.0,245708427.0,272051.0,0.0,2238.0,264130621.0,1781917.0,72397565.0,22979.0,0.0,642.0,0.0,0.0,9181748.0,65.0,1593522.0,321925.0,0.0,23538.0,17652876.0,0.0,995502.0,4459989.0,107.0,88134176.0,23982633.0,41512109.0,0.0,51105159.0,632111.0,0.0,2411056.0,15968437.0,342057489.0,1039389.0,64149.0,241025994.0,141425291.0,529470.0,20323.0,1744305.0,0.0,0.0,60487023.0,0.0,11356.0,51902.0,0.0,0.0,0.0,5091260.0,0.0,711077529.0,8128652.0,645981566.0,68662.0,5692739.0,2208614.0,213573.0,0.0,9134771.0,0.0,520519.0,25162.0,664042.0,164706.0,0.0,0.0,0.0,0.0,48220.0,0.0,139960.0,2621.0,39108110.0,0.0,44141.0,0.0,15.0,0.0,3955139.0,476154.0,0.0,288046319.0,222246841.0,10133.0,0.0,2793445.0,53668.0,15177863.0,3990860.0,0.0,2605522.0,7454455.0,0.0,1050890.0,655762766.0,123948.0,20631887.0,1644.0,0.0,147.0,595468.0,23974284.0,1279648375.0,847032.0,6656598.0,46670.0,170089.0,14451575.0,0.0,0.0,7226.0,135547.0,111707.0,32770.0,0.0,0.0,3141264.0,0.0,11370.0,38084289.0,24481376.0,987860017.0,375.0,0.0,109626.0,0.0,0.0,11925454.0,50644495.0,4154.0,0.0,27811.0,0.0,0.0,64775.0,9411384.0,106780823.0,0.0,1376574.0,1612548.0,124571451.0,0.0,1835045.0,257180778.0,1010049.0,593.0,236689.0,617481.0,2805.0,21708287.0,0.0,0.0,0.0,0.0,27688744.0,13020.0,48853.0
eth,0.0,8342.0,634.0,0.0,2123.0,88993.0,0.0,523555640.0,1693161.0,3814.0,0.0,0.0,0.0,91055.0,20151717.0,22115379.0,5302.0,11013.0,84730590.0,4916.0,156290.0,2657844.0,74738287.0,33870620.0,0.0,1224536.0,6029853.0,17182.0,0.0,389.0,112510570.0,0.0,0.0,0.0,0.0,74353.0,3094.0,167849540.0,0.0,35088502.0,729190.0,1682144731.0,535854.0,104234.0,67.0,42.0,0.0,1072269.0,14250.0,992.0,171132.0,268124.0,0.0,0.0,4439904.0,7462189.0,187402876.0,12295.0,1812.0,18439608.0,0.0,271746.0,1011124.0,91123399.0,0.0,0.0,83354056.0,71543.0,363299.0,3827612.0,0.0,0.0,96626511.0,0.0,0.0,79634.0,86990058.0,7621.0,65025.0,0.0,53.0,5818.0,0.0,0.0,6348424.0,58.0,0.0,38509.0,0.0,0.0,6248271.0,0.0,10542.0,157403.0,0.0,4587261.0,77467919.0,562858390.0,0.0,27587498.0,38893541.0,30130.0,1038068.0,21989252.0,354114160.0,86680.0,90529728.0,420961191.0,0.0,29160047.0,0.0,6966.0,0.0,0.0,85237554.0,2831780.0,0.0,1256529.0,74458.0,16466972.0,0.0,255359.0,8143.0,1035123.0,532181.0,15927241.0,0.0,90650160.0,0.0,498115.0,0.0,1732236.0,0.0,0.0,193314.0,430404.0,0.0,0.0,9.0,0.0,18676.0,1140.0,0.0,185066.0,61464.0,207291465.0,0.0,17190.0,0.0,368049.0,0.0,45357.0,13690.0,0.0,77137289.0,2771325.0,301.0,0.0,3811324.0,8597800.0,48618603.0,687.0,0.0,47208.0,4324918.0,0.0,0.0,9027437.0,3755654.0,10279678.0,0.0,18.0,0.0,44340124.0,17567924.0,84343678.0,114.0,914095347.0,98820255.0,105062.0,9537156.0,0.0,0.0,0.0,26168.0,116757.0,0.0,171493.0,0.0,8563951.0,137404.0,145015.0,2211379.0,4281580.0,63516074.0,13880113.0,5536.0,2389853.0,456210.0,13103.0,138527.0,115369102.0,295.0,0.0,0.0,6936.0,0.0,3285.0,50186846.0,216520175.0,0.0,982121.0,1582261.0,78027382.0,0.0,217238.0,431957863.0,0.0,6656.0,107.0,546926.0,0.0,56849578.0,0.0,0.0,0.0,7595438.0,53143700.0,34048.0,54237.0
fin,787.0,6928930.0,0.0,2072.0,823566.0,2006644.0,183719.0,21235803.0,25850599.0,210820.0,0.0,0.0,1072.0,146384.0,361815589.0,566638645.0,480738.0,1137812.0,1728968855.0,0.0,6028.0,91216550.0,43564001.0,9316521.0,772519.0,1906052.0,61163960.0,626.0,104605.0,298499.0,766922526.0,90218.0,287.0,277.0,0.0,12264622.0,647499.0,416627501.0,36.0,716860822.0,236289131.0,4354641689.0,4728262.0,1320813.0,118410454.0,77464.0,2149.0,82231157.0,930.0,15209.0,20200247.0,1393442.0,0.0,580.0,6020410.0,751578467.0,8115439205.0,341113.0,0.0,1475480844.0,2483959.0,47528.0,24592971.0,37352348.0,4902.0,0.0,815649982.0,1536180311.0,10818743.0,0.0,12239.0,173810.0,2424543312.0,379432.0,0.0,11690.0,1887104088.0,811391.0,2629754.0,217.0,951.0,13751.0,0.0,257473.0,172054614.0,7371.0,577050.0,19543163.0,390540.0,138805.0,71615977.0,0.0,10297294.0,20779748.0,128436.0,303419824.0,115953185.0,429135362.0,11.0,416530470.0,6403127.0,502.0,13044685.0,93887339.0,1840074640.0,1281051.0,856468.0,979861709.0,216392932.0,27649100.0,549269.0,16444610.0,21.0,533.0,536214857.0,13844207.0,109490.0,426178.0,6730217.0,15654.0,117.0,17008031.0,4359.0,300241880.0,75997057.0,285725842.0,586221.0,66401762.0,5012577.0,466282.0,31381.0,176378684.0,3634.0,3240264.0,10532.0,19547268.0,399507.0,14376.0,81444.0,0.0,80717158.0,12745.0,176.0,2073476.0,933222.0,192163430.0,13830.0,946356.0,977.0,15890.0,0.0,103300.0,16931125.0,0.0,3289663774.0,1434809065.0,597593.0,1390.0,35072250.0,3001927.0,44621499.0,29514609.0,399.0,323610151.0,48141048.0,1291.0,314141.0,1161713042.0,571005.0,361532419.0,234004.0,138.0,37250.0,41084580.0,124108726.0,11217424030.0,633328.0,22171344.0,4275048.0,219965.0,93762909.0,51.0,0.0,0.0,465820.0,1862818.0,992058.0,4.0,0.0,10466983.0,294.0,21344.0,253722964.0,88544954.0,6171014484.0,24204.0,992162.0,2947654.0,4037.0,958.0,19503.0,274158334.0,17195.0,0.0,3868.0,207.0,0.0,40184.0,10451921.0,398483192.0,4431.0,5012322.0,3197358.0,56751031.0,0.0,18931892.0,1946795449.0,41901.0,0.0,0.0,5811539.0,236.0,136611485.0,0.0,240.0,0.0,20431.0,387198674.0,218854.0,333983.0
fji,0.0,0.0,46.0,22555.0,0.0,0.0,1778.0,1109434.0,408446.0,0.0,28267.0,143.0,0.0,1743.0,324260934.0,94525.0,399.0,0.0,1705478.0,0.0,0.0,24840.0,74097.0,0.0,0.0,0.0,0.0,506.0,1314.0,139.0,1464963.0,4192.0,1844.0,0.0,0.0,0.0,0.0,5112450.0,0.0,7494877.0,1194329.0,100487999.0,32077.0,19310.0,0.0,0.0,144764.0,425412.0,331.0,26897.0,232.0,0.0,33.0,0.0,7241.0,159707.0,2837443.0,0.0,0.0,2195983.0,7093.0,0.0,0.0,227210.0,4686.0,0.0,260086.0,0.0,0.0,165965.0,3260.0,0.0,11244256.0,0.0,291.0,0.0,9327346.0,1493.0,2580.0,0.0,154.0,19579.0,0.0,0.0,134778.0,14486.0,0.0,53259.0,49442.0,0.0,25427438.0,0.0,0.0,0.0,0.0,87130.0,15581071.0,31646252.0,50.0,3323673.0,125242.0,0.0,148052.0,5736240.0,3041462.0,0.0,15954.0,41498574.0,0.0,78817.0,0.0,0.0,95181.0,0.0,17951286.0,0.0,0.0,28135.0,0.0,0.0,0.0,2473551.0,0.0,0.0,38.0,0.0,11421.0,0.0,0.0,15640.0,0.0,2458953.0,155691.0,0.0,7927.0,6733.0,58553.0,0.0,6294.0,0.0,59628.0,0.0,0.0,221567.0,162500.0,32968565.0,0.0,352778.0,200173.0,591.0,4184.0,42910.0,460.0,36870.0,1518489.0,86662.0,3977.0,3276.0,260044012.0,0.0,2323112.0,66011.0,15691.0,1827.0,1198944.0,0.0,3701961.0,124600.0,154280.0,71716.0,0.0,0.0,66353.0,432689.0,14412.0,704.0,0.0,69158.0,1362.0,113.0,533633504.0,0.0,28793.0,1059417.0,0.0,397.0,0.0,22767.0,0.0,0.0,0.0,0.0,3593.0,20439.0,2172994.0,426853.0,0.0,561.0,259.0,1802.0,510.0,44304647.0,197.0,0.0,0.0,1097.0,563526.0,0.0,181.0,722439.0,67197.0,0.0,0.0,173934.0,0.0,12744.0,57331486.0,0.0,0.0,0.0,0.0,24620.0,17313449.0,1628482.0,0.0,1688576.0,0.0,7688299.0,0.0,0.0
flk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122862.0,8740.0,0.0,0.0,461128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39819.0,0.0,0.0,0.0,0.0,0.0,0.0,110628.0,0.0,115762.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,634683.0,0.0,0.0,110664.0,0.0,0.0,0.0,0.0,0.0,0.0,1383544.0,0.0,0.0,124989.0,0.0,0.0,5302.0,0.0,0.0,0.0,87408708.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39441.0,0.0,0.0,0.0,0.0,0.0,39000.0,2636.0,0.0,0.0,91152.0,0.0,0.0,0.0,0.0,0.0,0.0,415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12465.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10178133.0,327064.0,0.0,0.0,171496.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,741.0,0.0,226035.0,0.0,0.0,0.0,0.0,0.0,0.0,311.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2624489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fra,16769.0,1610002.0,1920112241.0,14359.0,32282757.0,11081752.0,7804906.0,904954772.0,665580542.0,7853946.0,7201026.0,23839.0,2287164.0,7307914.0,1517253259.0,5049369309.0,1493894936.0,1928202.0,42835515331.0,4280828.0,8538534.0,1339219233.0,820299107.0,151469967.0,26349313.0,68299302.0,95997910.0,786127.0,74549.0,77910483.0,4374809293.0,8210709.0,1030188.0,121657.0,38005.0,2490551.0,9416650.0,2968457113.0,170472.0,13359202057.0,1323118289.0,42076312100.0,738767746.0,313405861.0,27679167.0,676111395.0,168364.0,502495486.0,5704159.0,219044.0,174480747.0,25645634.0,0.0,162182301.0,41709542.0,5917638193.0,93914728138.0,429621.0,3933906.0,3379373081.0,79682614.0,2786258163.0,277227586.0,1368031393.0,206478.0,0.0,33834988529.0,277328513.0,49959471.0,2470892653.0,134718.0,61722.0,6436403941.0,59671492.0,39747.0,254217967.0,23161658410.0,14119310.0,289966540.0,2916429.0,49195492.0,9910562.0,39382.0,336960259.0,743344327.0,1058084.0,3668557.0,28894136.0,139551.0,10144972.0,550894364.0,2374.0,64058917.0,138399106.0,8630597.0,3845101584.0,1806839687.0,4889152597.0,174327.0,6692134474.0,1066664795.0,1197569981.0,135066725.0,1098903546.0,40795622524.0,11050736.0,7722808.0,10035092661.0,3850610883.0,89854446.0,223953387.0,132795935.0,1183.0,331496.0,3694808702.0,351170494.0,22984732.0,39753543.0,7402189.0,5675770391.0,1841699.0,218501296.0,223856.0,725640536.0,1839525491.0,165420125.0,12001889.0,3367491998.0,34224065.0,311404824.0,14461446.0,1025080882.0,5589089.0,22833233.0,6700147.0,432886767.0,4731221.0,2257195.0,3301234.0,16570.0,46756590.0,204623602.0,329099.0,307559730.0,5844648.0,2164136348.0,2219290.0,238730994.0,240996898.0,234834080.0,0.0,3050667195.0,42088485.0,44429.0,22420994031.0,8937945152.0,18403329.0,581248.0,436175309.0,54464057.0,618601329.0,8274638.0,119768.0,344482861.0,592606071.0,11861.0,8499490.0,8226916943.0,6044083.0,5053211125.0,54704444.0,807188.0,16256571.0,909841188.0,3593592333.0,14511581212.0,3218993.0,3190028065.0,35084192.0,97622950.0,3666193946.0,9472.0,196721.0,1168374.0,13015388.0,8360750.0,7425055.0,724467.0,906575.0,228663931.0,1412436.0,62318078.0,3629539149.0,1649082932.0,6603704410.0,21782631.0,60565738.0,485859971.0,744306.0,41961344.0,20853221.0,2350115155.0,3415753.0,1667158.0,4755818.0,40691.0,367021.0,307081419.0,3991514148.0,6474139810.0,29754.0,31297579.0,18972635.0,530869315.0,132923.0,61730082.0,31367953418.0,104444947.0,705414.0,57082360.0,315312538.0,52234337.0,1706246706.0,1678165.0,32052.0,2387.0,37127039.0,1254379088.0,9068400.0,18617600.0
fro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386612.0,0.0,0.0,2016822.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64219.0,0.0,0.0,0.0,0.0,0.0,0.0,462274.0,0.0,524987.0,0.0,1466434.0,0.0,0.0,0.0,0.0,0.0,229620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,570028.0,14273062.0,0.0,0.0,406934700.0,0.0,0.0,0.0,0.0,0.0,0.0,1602588.0,1524536.0,0.0,3025852.0,0.0,0.0,563366.0,0.0,0.0,0.0,31026021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,612118.0,0.0,734476.0,0.0,0.0,0.0,68000.0,1943715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2943783.0,14442.0,336097.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13895.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6892856.0,149507241.0,0.0,0.0,2610558.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4645603.0,0.0,1775710.0,0.0,0.0,0.0,0.0,376577.0,2886654.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2270.0,0.0,0.0,25210.0,0.0,45017227.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159413.0,0.0,0.0,0.0,0.0,0.0,0.0,2046772.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fsm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4564977.0,0.0,0.0,0.0,1716.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101698.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19275.0,93184.0,3821203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3975.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111303.0,0.0,0.0,197.0,0.0,0.0,194857.0,0.0,0.0,0.0,170989.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2150966.0,0.0,0.0,0.0,0.0,0.0,716076.0,690105.0,0.0,0.0,0.0,0.0,0.0,0.0,11000.0,0.0,0.0,14842614.0,0.0,0.0,0.0,0.0,0.0,0.0,8121578.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47669.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2652.0,0.0,0.0,0.0,1881064.0,0.0,6305.0,0.0,0.0,0.0,3377288.0,0.0,0.0,0.0,0.0,59193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2219490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42228728.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110537.0,0.0,0.0
gab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31182135.0,5842631.0,0.0,0.0,0.0,0.0,0.0,1718719.0,13910592.0,0.0,0.0,132399441.0,0.0,0.0,0.0,280538.0,0.0,0.0,78283.0,0.0,0.0,0.0,0.0,29631423.0,0.0,0.0,0.0,0.0,0.0,0.0,19477135.0,0.0,7313298.0,449338.0,203283281.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3723613.0,83713212.0,0.0,0.0,3283498.0,0.0,0.0,0.0,8461673.0,0.0,0.0,47361967.0,41923.0,0.0,1378211.0,0.0,0.0,743346616.0,0.0,0.0,0.0,68688565.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141624.0,0.0,0.0,0.0,0.0,0.0,8485114.0,0.0,0.0,90271.0,0.0,853000.0,9592567.0,34510601.0,0.0,3555198.0,0.0,0.0,0.0,8304000.0,86841071.0,0.0,0.0,49595613.0,0.0,0.0,0.0,0.0,0.0,0.0,11598846.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50805.0,3222411.0,545464.0,0.0,0.0,0.0,0.0,0.0,229000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14863620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102111593.0,12506810.0,0.0,0.0,2144304.0,0.0,1620504.0,0.0,0.0,58549.0,163491.0,0.0,0.0,6615761.0,0.0,8811743.0,0.0,0.0,0.0,0.0,2502817.0,766357.0,0.0,0.0,0.0,0.0,19539846.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8728677.0,0.0,0.0,532462.0,93064.0,2600535.0,0.0,0.0,0.0,0.0,0.0,0.0,43031337.0,0.0,0.0,0.0,0.0,0.0,0.0,17843113.0,18655697.0,0.0,0.0,0.0,2667942.0,0.0,0.0,242011345.0,0.0,0.0,0.0,0.0,0.0,7328427.0,0.0,0.0,0.0,0.0,47188532.0,0.0,0.0
