,abw,afg,ago,aia,alb,and,ant,are,arg,arm,asm,ata,atf,atg,aus,aut,aze,bdi,bel,ben,bfa,bgd,bgr,bhr,bhs,bih,blr,blz,bmu,bol,bra,brb,brn,btn,bvt,bwa,caf,can,cck,che,chl,chn,civ,cmr,cod,cog,cok,col,com,cpv,cri,cub,cxr,cym,cyp,cze,deu,dji,dma,dnk,dom,dza,ecu,egy,eri,esh,esp,est,eth,fin,fji,flk,fra,fro,fsm,gab,gbr,geo,gha,gib,gin,gmb,gnb,gnq,grc,grd,grl,gtm,gum,guy,hkg,hmd,hnd,hrv,hti,hun,idn,ind,iot,irl,irn,irq,isl,isr,ita,jam,jor,jpn,kaz,ken,kgz,khm,kir,kna,kor,kwt,lao,lbn,lbr,lby,lca,lka,lso,ltu,lux,lva,mac,mar,mda,mdg,mdv,mex,mhl,mkd,mli,mlt,mmr,mng,mnp,moz,mrt,msr,mus,mwi,mys,myt,nam,ncl,ner,nfk,nga,nic,niu,nld,nor,npl,nru,nzl,omn,pak,pan,pcn,per,phl,plw,png,pol,prk,prt,pry,pse,pyf,qat,rou,rus,rwa,sau,scg,sdn,sen,sgp,sgs,shn,slb,sle,slv,smr,som,spm,stp,sur,svk,svn,swe,swz,syc,syr,tca,tcd,tgo,tha,tjk,tkl,tkm,tls,ton,tto,tun,tur,tuv,tza,uga,ukr,umi,ury,usa,uzb,vat,vct,ven,vgb,vnm,vut,wlf,wsm,yem,zaf,zmb,zwe
ecu,0.0,786308.0,0.0,0.0,0.0,0.0,12089735.0,1672052.0,51522924.0,462.0,0.0,0.0,0.0,0.0,4246462.0,7320377.0,0.0,0.0,50970225.0,0.0,801.0,0.0,207447.0,0.0,32142.0,1119.0,0.0,5728.0,488351.0,6270972.0,123605018.0,21366.0,18527.0,0.0,0.0,238129.0,721.0,65132704.0,44641.0,27116907.0,179481636.0,70965257.0,150401.0,315450.0,0.0,0.0,0.0,446178367.0,0.0,84291.0,8047554.0,317278.0,0.0,0.0,154176.0,3069607.0,107107933.0,2283.0,0.0,7080872.0,131003.0,0.0,0.0,122437.0,0.0,0.0,62693837.0,4428720.0,0.0,3059815.0,15658.0,0.0,39570394.0,43258.0,0.0,488.0,35737553.0,17269.0,1853.0,0.0,0.0,0.0,9277.0,15198787.0,480982.0,0.0,0.0,3203798.0,0.0,2458058.0,11531739.0,0.0,1998867.0,4211337.0,6733.0,713620.0,16147396.0,6873714.0,0.0,5396591.0,165512.0,44678.0,0.0,12154492.0,49515618.0,309294.0,103592.0,113463457.0,0.0,6860.0,0.0,0.0,0.0,0.0,50170989.0,0.0,0.0,0.0,0.0,0.0,0.0,1375586.0,0.0,4921710.0,3282715.0,4833453.0,0.0,44062.0,0.0,8370.0,0.0,115641122.0,0.0,0.0,0.0,14101.0,3668.0,44109.0,0.0,0.0,0.0,24668.0,0.0,130391.0,3619199.0,0.0,0.0,0.0,0.0,0.0,19549034.0,3997.0,0.0,32738175.0,2062840.0,1198.0,22223.0,1173378.0,42502.0,456704.0,89437750.0,0.0,66197576.0,314052.0,0.0,0.0,2941486.0,122346.0,1314438.0,1771695.0,0.0,13527.0,18556.0,434175.0,35031272.0,0.0,5810.0,192220.0,0.0,9720.0,3962224.0,0.0,0.0,0.0,0.0,612941.0,0.0,0.0,553.0,0.0,2516.0,1205093.0,818259.0,11259943.0,0.0,0.0,803028.0,0.0,36198.0,6776.0,8380687.0,0.0,0.0,43070.0,0.0,69834.0,14244669.0,151669.0,9610355.0,0.0,2462.0,0.0,22835646.0,0.0,19856913.0,799629210.0,0.0,0.0,0.0,245739354.0,0.0,603645.0,65478.0,0.0,0.0,103340.0,1220480.0,140781.0,0.0
egy,0.0,1192495.0,38065.0,0.0,1839178.0,1315.0,0.0,70743771.0,229045365.0,54132.0,0.0,0.0,0.0,0.0,433737849.0,93586396.0,1164076.0,6895.0,208298354.0,28260.0,20879.0,3381732.0,27285991.0,24121916.0,0.0,12611020.0,663483.0,0.0,0.0,499297.0,234191721.0,0.0,1495849.0,0.0,0.0,0.0,0.0,105457851.0,0.0,196412986.0,5665868.0,647672305.0,135621.0,84667.0,0.0,0.0,0.0,339967.0,0.0,0.0,177900.0,184039.0,0.0,0.0,5221554.0,47956267.0,1142157932.0,0.0,0.0,154747173.0,0.0,25296529.0,27692662.0,0.0,0.0,0.0,253748374.0,10030732.0,4946189.0,159826069.0,0.0,0.0,672503315.0,0.0,0.0,13230.0,431415733.0,103007.0,1372956.0,1256415.0,0.0,0.0,0.0,0.0,101022490.0,0.0,0.0,514050.0,0.0,0.0,119031242.0,0.0,0.0,18706231.0,60449.0,24112731.0,182720318.0,242661013.0,0.0,200499667.0,22173089.0,1428840.0,679955.0,53076459.0,858221082.0,1293.0,24178952.0,514687167.0,4951076.0,85088270.0,0.0,314665.0,0.0,0.0,248427055.0,27368528.0,0.0,32823924.0,0.0,47763848.0,0.0,15636700.0,0.0,2377115.0,8086973.0,11565392.0,69420.0,5987292.0,3499213.0,38805.0,2911.0,21190409.0,0.0,8022648.0,0.0,7147741.0,324978.0,0.0,0.0,688.0,0.0,0.0,15225.0,12432495.0,143484042.0,0.0,211777.0,0.0,0.0,0.0,12245.0,0.0,0.0,320542596.0,46780337.0,41116.0,0.0,41295550.0,1448106.0,7191633.0,923581.0,0.0,3428130.0,9734902.0,0.0,0.0,64545781.0,33336.0,13090889.0,482290.0,1277418.0,0.0,2889602.0,219688021.0,314576018.0,0.0,927464673.0,619635.0,52578264.0,3474.0,73702863.0,0.0,0.0,0.0,0.0,9533.0,137195.0,406116.0,0.0,3223.0,0.0,23016759.0,38044735.0,252267893.0,5577.0,0.0,42350965.0,0.0,0.0,42412.0,103489360.0,53096.0,0.0,62.0,0.0,0.0,0.0,14745755.0,236636787.0,0.0,1374705.0,1057482.0,174653803.0,0.0,27191084.0,2394843913.0,7034.0,0.0,0.0,10086353.0,0.0,4734517.0,0.0,0.0,30900.0,3792641.0,25598529.0,8906121.0,1783293.0
eri,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1764879.0,0.0,0.0,0.0,0.0,0.0,0.0,764305.0,140985.0,0.0,0.0,6476051.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384814.0,0.0,1278999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,432897.0,6915000.0,0.0,0.0,3814190.0,0.0,0.0,0.0,146388.0,0.0,0.0,2409568.0,121092.0,0.0,255128.0,0.0,0.0,13066950.0,0.0,0.0,0.0,7118510.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1037031.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4885.0,0.0,433000.0,4954452.0,0.0,0.0,3511.0,5250.0,0.0,0.0,536000.0,30783032.0,0.0,54827.0,3051384.0,0.0,4334433.0,0.0,0.0,0.0,0.0,3918567.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34576.0,0.0,0.0,38315.0,0.0,0.0,0.0,5009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316616.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9799799.0,319642.0,0.0,0.0,14481.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,543000.0,0.0,39335.0,0.0,0.0,0.0,549.0,0.0,3009973.0,0.0,0.0,0.0,0.0,0.0,1272442.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113462.0,333194.0,643515.0,0.0,0.0,0.0,0.0,0.0,0.0,1473491.0,0.0,0.0,0.0,0.0,0.0,0.0,155258.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16603987.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,563328.0,491233.0,0.0,0.0
esh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139917.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29160.0,0.0,0.0,0.0,0.0,0.0,0.0,13349.0,0.0,2457.0,0.0,39654.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150911.0,58329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100561.0,0.0,0.0,0.0,0.0,0.0,0.0,48299.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16605.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,972.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
esp,11037895.0,174622.0,166183409.0,32265.0,1354285.0,19727123.0,14511094.0,81144496.0,971724624.0,182675.0,0.0,0.0,0.0,1466975.0,403064735.0,1413109098.0,2117319.0,1225917.0,4448547102.0,9129426.0,3665866.0,97187443.0,107753703.0,11440626.0,60520815.0,2447392.0,12859183.0,33705220.0,7861592.0,7337303.0,1090856149.0,374128.0,81916.0,0.0,0.0,35997.0,14269048.0,555793680.0,0.0,1697025007.0,427989638.0,3867781769.0,156213341.0,139881672.0,2320280.0,40817137.0,0.0,205267227.0,7109.0,610135.0,71595597.0,117782507.0,0.0,70686475.0,19942905.0,454004669.0,20550926195.0,872.0,178312.0,890659734.0,14920071.0,2529940108.0,89868255.0,206026984.0,25509.0,0.0,0.0,149071998.0,5222050.0,1123344430.0,396589.0,66030236.0,23823134516.0,14670647.0,0.0,64756025.0,9699049647.0,10460225.0,34582307.0,1459115.0,77856273.0,674630.0,40368.0,592987158.0,293658848.0,2605.0,318011.0,27588250.0,0.0,1367925.0,276910775.0,0.0,35232548.0,24122227.0,936683.0,546262024.0,1078010724.0,679090476.0,4.0,1982415186.0,816513858.0,1074321319.0,74750681.0,432799382.0,12137566688.0,16249845.0,6498927.0,3967191209.0,58369459.0,10348298.0,62508.0,9845941.0,0.0,82853.0,1572919273.0,32526395.0,6052157.0,18278083.0,4647745.0,1663636901.0,175693.0,38067425.0,6876.0,79951034.0,247516919.0,12792817.0,28155083.0,801885876.0,14448073.0,33913039.0,242165.0,1409160052.0,4987.0,0.0,4605472.0,16091683.0,16113604.0,256490.0,157077.0,47621953.0,51163623.0,101565.0,36611861.0,16357934.0,458361159.0,0.0,159867469.0,56339384.0,1312988.0,0.0,2187938117.0,14170572.0,0.0,5164682153.0,714964026.0,4365285.0,13433.0,76359765.0,15621158.0,159666012.0,31824091.0,100577.0,190974701.0,141922772.0,57500.0,1575721.0,467633192.0,61794988.0,3785297241.0,49148473.0,0.0,2396870.0,43270829.0,144381589.0,2024254047.0,613363.0,1437134654.0,27003946.0,4298697.0,30687847.0,375939389.0,0.0,99665.0,8088.0,47892.0,7075498.0,6593597.0,45691.0,24921.0,177786.0,1664560.0,102812905.0,87270250.0,2026222171.0,2192909.0,1338080.0,158066848.0,0.0,1914348.0,7046292.0,750747852.0,637485.0,0.0,6767510.0,0.0,2538.0,114436812.0,325235471.0,785165174.0,2199.0,11755818.0,26569233.0,202497455.0,0.0,73732931.0,7208830326.0,7388797.0,103712.0,2942086.0,415320712.0,6142858.0,239598178.0,74350.0,0.0,155.0,2158649.0,628921930.0,3808307.0,47961801.0
est,0.0,11451.0,1152.0,13248.0,1114.0,13290.0,119.0,1150677.0,1007657.0,131842.0,0.0,0.0,171.0,0.0,1041452.0,19264376.0,450302.0,0.0,41106985.0,0.0,262759.0,1347499.0,4145643.0,1940.0,355556.0,52408.0,37417247.0,120637.0,93843.0,4803.0,9046813.0,18156.0,243.0,430.0,0.0,0.0,0.0,8267994.0,0.0,29286098.0,1870879.0,143020400.0,39932185.0,154756.0,0.0,0.0,0.0,669865.0,3744.0,0.0,984358.0,129435.0,0.0,0.0,377985.0,38169358.0,286253255.0,337.0,4884.0,73790174.0,88484.0,1026.0,4137329.0,462792.0,5651.0,0.0,31854842.0,980543.0,9386.0,375401241.0,405.0,0.0,69757623.0,20.0,0.0,386.0,70560776.0,154527.0,13223060.0,19353.0,1461.0,0.0,0.0,1632.0,2950084.0,3314.0,275829.0,455823.0,1136.0,6274.0,11126483.0,0.0,10651.0,506276.0,4558.0,25199533.0,9235079.0,8405180.0,118.0,12305237.0,714465.0,0.0,691881.0,4526705.0,103933366.0,124791.0,2295.0,251173999.0,19517081.0,36449.0,795791.0,47604.0,0.0,0.0,26341572.0,21601.0,62461.0,0.0,0.0,0.0,0.0,1478603.0,0.0,63760561.0,639762.0,92628267.0,213574.0,1342258.0,2008402.0,90897.0,0.0,2610857.0,0.0,213152.0,815006.0,445726.0,77070.0,1375.0,0.0,880.0,248194.0,0.0,24881.0,0.0,12462359.0,0.0,0.0,896.0,59505.0,0.0,1375843.0,3094.0,0.0,57994289.0,46184320.0,13944.0,0.0,1143078.0,350.0,5936582.0,976369.0,0.0,344692.0,1960457.0,0.0,185284.0,74629270.0,8723856.0,4671669.0,1786.0,0.0,0.0,0.0,1416362.0,651081919.0,30409.0,49160.0,77715.0,4665.0,5399.0,7483512.0,23.0,6270.0,0.0,286673.0,11988.0,6940.0,2649.0,0.0,1024.0,3802.0,6657161.0,4279915.0,213795989.0,4141.0,3059.0,256961.0,0.0,15304.0,1344.0,9723631.0,2815740.0,0.0,3113569.0,2272.0,0.0,66791.0,331936.0,13490815.0,5826.0,24110.0,0.0,41049495.0,6017.0,66355.0,108457654.0,58993875.0,0.0,837.0,4521.0,18464.0,2260400.0,0.0,0.0,2818.0,340.0,2765034.0,322.0,43202.0
eth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10296451.0,131344.0,0.0,0.0,0.0,0.0,0.0,2268182.0,3057927.0,0.0,0.0,39678194.0,0.0,0.0,682398.0,2366642.0,0.0,0.0,0.0,248002.0,0.0,0.0,0.0,8348252.0,0.0,0.0,0.0,0.0,0.0,0.0,8367751.0,0.0,2937141.0,0.0,55703730.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266808.0,974486.0,60421000.0,0.0,0.0,7362500.0,0.0,0.0,0.0,1421070.0,0.0,0.0,21305976.0,0.0,0.0,1622472.0,0.0,0.0,45486349.0,0.0,0.0,0.0,49816702.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7680971.0,0.0,0.0,0.0,0.0,0.0,1183975.0,0.0,0.0,2167171.0,0.0,2244000.0,5061650.0,51182985.0,0.0,6835957.0,293866.0,0.0,0.0,5851000.0,106862829.0,0.0,8618398.0,48197019.0,0.0,9469462.0,0.0,0.0,0.0,0.0,19233100.0,74779.0,0.0,8332.0,0.0,0.0,0.0,0.0,0.0,0.0,652853.0,0.0,0.0,32311.0,0.0,0.0,0.0,993207.0,0.0,0.0,0.0,30265.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6376806.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19606960.0,885324.0,0.0,0.0,11975.0,71308.0,313241.0,0.0,0.0,0.0,250.0,0.0,0.0,1870000.0,0.0,897618.0,0.0,0.0,0.0,2442258.0,1946000.0,38015076.0,0.0,0.0,0.0,3216.0,0.0,6481508.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1907485.0,207044.0,21638234.0,215556.0,0.0,0.0,0.0,0.0,0.0,6707788.0,0.0,0.0,0.0,0.0,0.0,0.0,204243.0,26898763.0,0.0,120456.0,10567.0,3330903.0,0.0,0.0,165152799.0,0.0,0.0,0.0,0.0,0.0,19000.0,0.0,0.0,0.0,1534045.0,10867906.0,0.0,104787.0
fin,0.0,8805831.0,2777.0,0.0,125611.0,0.0,0.0,2480915.0,35428591.0,62815.0,0.0,0.0,0.0,24770.0,281070223.0,302194326.0,0.0,529471.0,650073472.0,0.0,547.0,28552615.0,12223148.0,67989.0,715380.0,4583737.0,3577808.0,6781.0,408193.0,1896633.0,184780653.0,55990.0,0.0,0.0,0.0,0.0,34473.0,131911735.0,0.0,425773235.0,82665923.0,916184901.0,2796555.0,480051.0,75417404.0,2057.0,0.0,58750864.0,11505.0,0.0,34494399.0,5606341.0,0.0,15377.0,2176448.0,217035735.0,4345034740.0,0.0,0.0,1188598406.0,18977919.0,2250569.0,3960863.0,6414359.0,0.0,0.0,464143194.0,871123115.0,1160660.0,0.0,13885.0,0.0,1188074010.0,217120.0,0.0,47190.0,1992758055.0,21227.0,1680047.0,0.0,15105.0,3166.0,0.0,0.0,214892530.0,30195.0,90454.0,21793305.0,0.0,79025.0,133438296.0,0.0,5456797.0,3424007.0,9653.0,125168451.0,117728228.0,76239245.0,0.0,368172387.0,2112529.0,0.0,11663459.0,65504767.0,978807442.0,1471283.0,14265.0,1624642888.0,82998954.0,6954260.0,762716.0,2050418.0,685.0,940.0,374122933.0,68870.0,1869868.0,71729.0,212087.0,0.0,1015.0,3146842.0,1357.0,49244122.0,40035338.0,54869120.0,5651817.0,19891792.0,285894.0,2626533.0,4562.0,41220951.0,0.0,390929.0,18611.0,24616260.0,1825778.0,8061.0,0.0,12011.0,3492691.0,0.0,990093.0,868102.0,250267734.0,0.0,7349.0,16510338.0,0.0,0.0,105862.0,6474863.0,0.0,1188103431.0,1295496658.0,351247.0,2727.0,11653001.0,4818.0,16587832.0,15551423.0,0.0,4297097.0,58466232.0,0.0,193390.0,263700130.0,36350.0,156231723.0,233933.0,0.0,5836.0,528.0,13433008.0,2998385608.0,0.0,1641094.0,1024048.0,464912.0,15038.0,133829063.0,0.0,0.0,0.0,57381.0,3161380.0,0.0,1540.0,0.0,56009.0,31865.0,56467075.0,25214557.0,3279308675.0,8891096.0,1317242.0,132774.0,0.0,0.0,271837.0,136283571.0,0.0,0.0,30071.0,0.0,0.0,9459.0,3732063.0,95896260.0,0.0,2404341.0,83271.0,14012830.0,0.0,1037235.0,2166650964.0,155793.0,0.0,0.0,1540537.0,250213.0,24912456.0,0.0,0.0,0.0,10329.0,37822904.0,15993985.0,6311898.0
fji,0.0,0.0,0.0,5998.0,0.0,0.0,0.0,83986.0,531607.0,0.0,0.0,0.0,0.0,0.0,134757794.0,68385.0,0.0,0.0,1965614.0,0.0,0.0,31292.0,21322.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,914063.0,0.0,0.0,0.0,0.0,0.0,0.0,5639041.0,0.0,1073060.0,1331.0,12824427.0,0.0,0.0,0.0,0.0,78605.0,251062717.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133637.0,3764047.0,0.0,46602.0,401728.0,0.0,0.0,5523.0,5317.0,0.0,0.0,492323.0,0.0,0.0,60161.0,0.0,0.0,14268694.0,0.0,0.0,0.0,5103266.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21303.0,0.0,0.0,0.0,0.0,0.0,10882469.0,0.0,0.0,0.0,0.0,15000.0,10909196.0,9923722.0,0.0,204292.0,50447.0,0.0,1353.0,39217.0,2846571.0,0.0,0.0,25087851.0,0.0,7641.0,0.0,0.0,3748.0,0.0,7706000.0,0.0,0.0,0.0,0.0,0.0,0.0,280046.0,0.0,0.0,2807.0,0.0,0.0,0.0,0.0,0.0,0.0,150908.0,0.0,0.0,0.0,0.0,1522.0,0.0,0.0,1801.0,0.0,0.0,0.0,0.0,6899439.0,0.0,51763.0,51455.0,0.0,0.0,0.0,0.0,0.0,1236682.0,65225.0,0.0,0.0,93756373.0,25083.0,1150503.0,0.0,0.0,0.0,922176.0,0.0,355177.0,10766.0,63953.0,12571.0,0.0,0.0,0.0,13009.0,0.0,0.0,0.0,105258.0,0.0,0.0,0.0,33065571.0,0.0,0.0,190829.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70536.0,29737.0,601456.0,24810.0,0.0,0.0,0.0,0.0,0.0,13872123.0,0.0,0.0,0.0,0.0,305596.0,0.0,0.0,80873.0,0.0,0.0,0.0,0.0,0.0,597.0,27194609.0,0.0,0.0,0.0,0.0,0.0,367143.0,1265799.0,0.0,33715.0,0.0,897143.0,0.0,0.0
flk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122217.0,27099.0,0.0,0.0,44865.0,0.0,0.0,0.0,15912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2250.0,0.0,0.0,0.0,0.0,0.0,0.0,23896.0,0.0,4499.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,511000.0,0.0,0.0,48759.0,0.0,0.0,0.0,0.0,0.0,0.0,16773524.0,0.0,0.0,50648.0,0.0,0.0,45648.0,0.0,0.0,0.0,33364660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,609247.0,24471.0,0.0,0.0,0.0,0.0,0.0,0.0,4197062.0,0.0,0.0,61368.0,0.0,0.0,0.0,0.0,0.0,0.0,244049.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7094.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1686384.0,162873.0,0.0,0.0,482042.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.0,1520231.0,0.0,0.0,0.0,0.0,0.0,0.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7179.0,0.0,0.0
fra,9779758.0,670577.0,340303322.0,538528.0,11311123.0,8285975.0,90506471.0,166082212.0,556410671.0,495988.0,0.0,0.0,0.0,770720.0,650694962.0,2284938477.0,157951356.0,4377690.0,18630567874.0,2336415.0,17449036.0,382235784.0,260668998.0,112075911.0,31567218.0,44472053.0,67795006.0,2610198.0,39241.0,31050577.0,2011614392.0,8955951.0,149349.0,551041.0,0.0,2825578.0,9143360.0,1677465380.0,0.0,6318072875.0,769777049.0,8666954037.0,566044032.0,308173812.0,17488657.0,66471382.0,0.0,180336626.0,4611551.0,354392.0,90592235.0,45578872.0,0.0,357375.0,11451461.0,1063264418.0,45056409334.0,390579.0,6671144.0,1943950468.0,58838720.0,2082012156.0,61204978.0,261487213.0,1204776.0,0.0,18819528024.0,69217872.0,20627988.0,2407577774.0,554054.0,109762.0,2770682848.0,30461444.0,0.0,216781239.0,22004010250.0,63927111.0,79809347.0,1304131.0,54269356.0,663150.0,809306.0,16294970.0,373512382.0,3054376.0,6925054.0,31319207.0,0.0,3494601.0,653354601.0,0.0,20912985.0,107832065.0,4810889.0,1725038071.0,1086550214.0,1199052774.0,261337.0,5668249050.0,980402256.0,1202154219.0,104994887.0,797594243.0,24858668626.0,22171802.0,7887297.0,10295357935.0,434434056.0,60829899.0,715563.0,42506521.0,52888.0,88787.0,1970820104.0,383479650.0,32122937.0,35192178.0,33759787.0,563858113.0,612326.0,115660961.0,897476.0,198950429.0,1178142382.0,57595165.0,136572429.0,2092148753.0,11559665.0,298182102.0,134796.0,497985494.0,82436.0,20840072.0,11651920.0,165486778.0,67030257.0,3247262.0,82277.0,4700386.0,85786694.0,33027.0,292008917.0,9251543.0,1688085810.0,1485113.0,31436536.0,102329922.0,74486611.0,0.0,1026692344.0,17132855.0,0.0,13216106165.0,6438246219.0,15370295.0,178536.0,252670036.0,4717964.0,317276871.0,6652587.0,338375.0,114435842.0,424598765.0,1903.0,3297218.0,1527035802.0,23492933.0,2598788458.0,12462087.0,721996.0,10096745.0,27209453.0,767074174.0,3897470411.0,2919212.0,2877363070.0,48814856.0,28501914.0,118666876.0,2129835218.0,0.0,115545.0,28885.0,37790208.0,14547133.0,0.0,1351287.0,440031.0,368105.0,42286436.0,488419402.0,633389389.0,3867262955.0,26987040.0,32650129.0,521607213.0,110341.0,4663914.0,7967814.0,1507001396.0,6575806.0,0.0,34379187.0,0.0,70503.0,151989640.0,1621102212.0,1804826602.0,334860.0,13500355.0,14929032.0,124729200.0,962783.0,28024982.0,24041663789.0,52836596.0,0.0,19396754.0,199803708.0,4037354.0,641564068.0,536802.0,108768.0,136654.0,7368542.0,733556020.0,4100561.0,24769484.0
fro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,688522.0,0.0,0.0,1313784.0,0.0,0.0,17379.0,3356.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80606.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63194.0,8120000.0,0.0,0.0,201938541.0,0.0,0.0,0.0,0.0,0.0,0.0,781682.0,237618.0,0.0,1394248.0,0.0,0.0,388499.0,0.0,0.0,0.0,10727357.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4230134.0,18762.0,0.0,372426.0,0.0,0.0,18724944.0,247000.0,914789.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17690.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64686.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1381706.0,137792309.0,0.0,0.0,452078.0,0.0,0.0,0.0,0.0,51142.0,0.0,0.0,0.0,1058000.0,0.0,1050261.0,0.0,0.0,0.0,0.0,0.0,610471.0,0.0,0.0,0.0,0.0,0.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7817.0,0.0,14756325.0,0.0,0.0,0.0,0.0,0.0,0.0,373653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227406.0,0.0,0.0,0.0,0.0,0.0,0.0,1534429.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
