bank_id,asset,exposure
NL049,sovereign_IT,2620108845.2799997
NL049,sovereign_JP,446000000
NL049,sovereign_NL,4972632403.72
NL049,sovereign_PL,572000000
NL049,sovereign_US,962800000
NL050,corporate_AT,16790843.84
NL050,corporate_FR,16725998.629999999
NL050,corporate_LU,10314417.020000001
NL050,corporate_NL,86527700.80000001
NL050,corporate_US,12846554.709999999
NL050,inst.client_AT,15525410.129999999
NL050,inst.client_BE,1565015.41
NL050,inst.client_CZ,7586.86
NL050,inst.client_DE,26500636.48
NL050,inst.client_DK,857424.1
NL050,inst.client_E3,698047.44
NL050,inst.client_ES,93277.41
NL050,inst.client_FI,136959.33
NL050,inst.client_FR,78201015.31
NL050,inst.client_GB,25812032.92
NL050,inst.client_GR,7709.63
NL050,inst.client_HU,5764.63
NL050,inst.client_IE,149413.53
NL050,inst.client_IT,41652051.32
NL050,inst.client_JP,92219779.52
NL050,inst.client_LU,2203838.1999999997
NL050,inst.client_NL,91480555.53
NL050,inst.client_NO,143511.56
NL050,inst.client_PL,85528.73
NL050,inst.client_PT,45160.2
NL050,inst.client_R5,986972.54
NL050,inst.client_SE,51423.11
NL050,inst.client_SK,12603.75
NL050,inst.client_US,10024033.770000001
NL050,sovereign_AT,808989551.2668
NL050,sovereign_BE,400375293.14
NL050,sovereign_DE,1459202763.56
NL050,sovereign_E3,14679519.86
NL050,sovereign_ES,113887734.26
NL050,sovereign_FR,780438701.3399999
NL050,sovereign_GB,195643.33440000002
NL050,sovereign_GR,94471095.89999999
NL050,sovereign_IE,312578512.06
NL050,sovereign_IT,1525411071.1599998
NL050,sovereign_NL,1582905871.3042
NO051,corporate_NO,42069161693.5231
NO051,corporate_R5,38413722420.162796
NO051,inst.client_NO,1804842048.1487
NO051,inst.client_R5,5204330454.0987005
NO051,sovereign_LT,6036881.4759
NO051,sovereign_LV,4894692.562600001
NO051,sovereign_NO,2353033004.6152997
PL052,corporate_BG,30.647082881238298
PL052,corporate_CY,9667928.8032
PL052,corporate_CZ,339.538
PL052,corporate_DE,121339.8317
PL052,corporate_E3,26.4593293087454
PL052,corporate_E5,178.1257
PL052,corporate_EE,22.4421601476656
PL052,corporate_FR,9.90514318578894
PL052,corporate_GB,114.3797
PL052,corporate_LT,428.1631
PL052,corporate_LV,37.1311650689075
PL052,corporate_MT,1590458.0664000001
PL052,corporate_NL,24.757234302557602
PL052,corporate_NO,23353824.886600003
PL052,corporate_PL,7270164119.3341
PL052,corporate_R5,252274623.6242
PL052,corporate_SK,98.99144613079909
PL052,corporate_US,597.0942
PL052,direct.sovereign.derivatives_PL,-22000000
PL052,inst.client_AT,57630035.4811
PL052,inst.client_BE,9759186.7954
PL052,inst.client_DE,64883410.7113
PL052,inst.client_DK,23414325.0765
PL052,inst.client_E5,60017041.815299995
PL052,inst.client_FI,4862400.0945
PL052,inst.client_FR,102582894.2466
PL052,inst.client_GB,141852163.7684
PL052,inst.client_IE,510388.39449999994
PL052,inst.client_IT,82958882.2682
PL052,inst.client_NL,6540046.594699999
PL052,inst.client_NO,1157903.6063
PL052,inst.client_PL,932746910.3255
PL052,inst.client_R5,648652798.4323
PL052,inst.client_SE,1405819.6499
PL052,inst.client_SI,5323049.563999999
PL052,inst.client_US,30639987.72
PL052,sovereign_PL,10310028523.326
PT053,corporate_A1,906548629.2489
PT053,corporate_CZ,3002414.38
PT053,corporate_DE,187.2524
PT053,corporate_ES,3732280940.6811004
PT053,corporate_FR,2136023996.7000003
PT053,corporate_GB,16641347.48
PT053,corporate_IE,74600065.7
PT053,corporate_IT,3934777.53
PT053,corporate_LU,67593823.422
PT053,corporate_M1,98263775.25
PT053,corporate_MT,125000000
PT053,corporate_NL,176838694.45
PT053,corporate_PT,23745575680.1618
PT053,corporate_R5,1496823129.4421
PT053,corporate_US,167497831.06239998
PT053,direct.sovereign.derivatives_BE,10755737.4296
PT053,direct.sovereign.derivatives_DE,-1967796.12
PT053,direct.sovereign.derivatives_IT,10612606.2384
PT053,direct.sovereign.derivatives_US,-5946.0938
PT053,inst.client_A1,389946811.3093
PT053,inst.client_AT,61847538.1945
PT053,inst.client_BE,17014313.8
PT053,inst.client_CZ,6984.24
PT053,inst.client_DE,219407273.176
PT053,inst.client_DK,51020421.51
PT053,inst.client_E5,1214270.4849999999
PT053,inst.client_ES,1210024620.4801998
PT053,inst.client_FI,6220726.3
PT053,inst.client_FR,626321618.0153
PT053,inst.client_GB,1555065248.9029
PT053,inst.client_GR,78967497.7712
PT053,inst.client_HU,15064351.370000001
PT053,inst.client_IE,54399493.8675
PT053,inst.client_IT,392666472.564
PT053,inst.client_LU,311852811.19
PT053,inst.client_LV,1650000
PT053,inst.client_M1,323110673.5665
PT053,inst.client_NL,127654437.8784
PT053,inst.client_NO,37006899.39
PT053,inst.client_PL,26692.6
PT053,inst.client_PT,7644382433.8537
PT053,inst.client_R5,690239698.071
PT053,inst.client_RO,857635
PT053,inst.client_SE,29245577.295
PT053,inst.client_SI,27061079.970000003
PT053,inst.client_SK,2274577
PT053,inst.client_US,346633433.88060004
PT053,sovereign_E5,58312800
PT053,sovereign_ES,395046000
PT053,sovereign_FR,1133369546
PT053,sovereign_GR,101843000
PT053,sovereign_HU,36532800
PT053,sovereign_IE,45555000
PT053,sovereign_M1,353054873.1033
PT053,sovereign_PT,8032485695.372801
PT053,sovereign_R5,495221063.99999994
PT053,sovereign_SK,137458977.3452
PT053,sovereign_US,163859913.0871
PT054,corporate_BE,50837723
PT054,corporate_BG,24
PT054,corporate_CZ,3
PT054,corporate_DE,116070091
PT054,corporate_E3,389789416
PT054,corporate_ES,568019354
PT054,corporate_FR,91282214
PT054,corporate_GB,10918321
PT054,corporate_GR,1985000682
PT054,corporate_IE,13988040
PT054,corporate_IT,367374
PT054,corporate_JP,28
PT054,corporate_LU,440149100
PT054,corporate_M1,535959189.00000006
PT054,corporate_MT,246732977
PT054,corporate_NL,844013904
PT054,corporate_PL,1309083784
PT054,corporate_PT,19397037453
PT054,corporate_R5,1759059469
PT054,corporate_RO,59200120
PT054,corporate_US,203017816
PT054,inst.client_A1,893711
PT054,inst.client_AT,6396752
PT054,inst.client_BE,12160526
PT054,inst.client_CY,6851805
PT054,inst.client_CZ,722892
PT054,inst.client_DE,166010605
PT054,inst.client_DK,7033557
PT054,inst.client_E3,141356948
PT054,inst.client_ES,177731917
PT054,inst.client_FI,6815796
PT054,inst.client_FR,569462671
PT054,inst.client_GB,1233072007
PT054,inst.client_GR,248371477
PT054,inst.client_HU,1307613
PT054,inst.client_IE,1152152058
PT054,inst.client_IS,1267262
PT054,inst.client_IT,26233988
PT054,inst.client_JP,3751285
PT054,inst.client_LU,164510
PT054,inst.client_M1,14576
PT054,inst.client_NL,14899981
PT054,inst.client_NO,1181242
PT054,inst.client_PL,270264978
PT054,inst.client_PT,3304073580
PT054,inst.client_R5,99036937
PT054,inst.client_RO,38645337
PT054,inst.client_SE,1072943
PT054,inst.client_SK,253735
PT054,inst.client_US,198677231
PT054,sovereign_AT,22000090.411
PT054,sovereign_BE,21144473.9726
PT054,sovereign_GR,26239872.338400003
PT054,sovereign_HU,7549717.5752
PT054,sovereign_NL,22714441.0958
PT054,sovereign_PL,2179994612.7585
PT054,sovereign_PT,7089986978.9198
PT054,sovereign_R5,720579168.2021
PT054,sovereign_RO,142620436.4148
PT055,corporate_A1,3144921202.4694004
PT055,corporate_ES,4477393278.56
PT055,corporate_FR,1589680176.1787999
PT055,corporate_GB,1278625855.5500002
PT055,corporate_M1,1219367873.93
PT055,corporate_PT,24857543478.566498
PT055,corporate_R5,830882690.4523001
PT055,corporate_US,1258823660.553
PT055,inst.client_A1,98107516.5829
PT055,inst.client_ES,620349496.52
PT055,inst.client_FR,642639506.63
PT055,inst.client_GB,2892411351.84
PT055,inst.client_M1,708120266.63
PT055,inst.client_PT,2666769811.0216002
PT055,inst.client_R5,503077815.07
PT055,inst.client_US,558294403.48
PT055,sovereign_A1,3906626000
PT055,sovereign_DE,21937.32
PT055,sovereign_ES,38697352.1562
PT055,sovereign_GR,618917088.6
PT055,sovereign_M1,1844147971.1297
PT055,sovereign_PL,14552941.886799999
PT055,sovereign_PT,3949037851.9132
PT055,sovereign_R5,406687929.1148
PT055,sovereign_US,29704749.2889
PT056,corporate_A1,1011495809.8633
PT056,corporate_BE,100984267.2946
PT056,corporate_DE,508018155.9693
PT056,corporate_DK,60443485.5709
PT056,corporate_E5,113878083.68509999
PT056,corporate_ES,3222526776.2246
PT056,corporate_FR,226897255.7642
PT056,corporate_GB,57338061.742699996
PT056,corporate_GR,45179659.29
PT056,corporate_IE,6099450.47
PT056,corporate_IT,140872014.47250003
PT056,corporate_JP,334450.33670000004
PT056,corporate_LU,101484950.6685
PT056,corporate_M1,154386821.7825
PT056,corporate_NL,150420440.7142
PT056,corporate_PL,10030.7748
PT056,corporate_PT,8985508502.3168
PT056,corporate_R5,283590023.0822
PT056,corporate_RO,155386.36000000002
PT056,corporate_SE,58835035.7009
PT056,corporate_US,16442048.6339
PT056,direct.sovereign.derivatives_PT,688000
PT056,inst.client_A1,65619792.815
PT056,inst.client_BE,549513711.4016
PT056,inst.client_DE,954313723.146
PT056,inst.client_E5,7765430.4745
PT056,inst.client_ES,326248872.66169995
PT056,inst.client_FR,531523095.6982
PT056,inst.client_GB,1177428968.8999
PT056,inst.client_IE,10000
PT056,inst.client_IT,498020.58999999997
PT056,inst.client_M1,11954309.5046
PT056,inst.client_NL,7998434.4895
PT056,inst.client_PT,1510536927.8547
PT056,inst.client_R5,286537475.7695
PT056,inst.client_RO,857635.04
PT056,inst.client_SE,21582.9991
PT056,inst.client_US,31925340.5762
PT056,sovereign_A1,2772436423.1317
PT056,sovereign_DE,21552000
PT056,sovereign_GR,649174000
PT056,sovereign_IE,565676000
PT056,sovereign_IT,1943302000
PT056,sovereign_M1,502588000
PT056,sovereign_NL,4602000
PT056,sovereign_PT,5244748000
SE084,corporate_A1,1610055515.6299999
SE084,corporate_AT,17870073.479999997
SE084,corporate_BE,663271386.9399999
SE084,corporate_BG,203860.13
SE084,corporate_CY,945997610.52
SE084,corporate_CZ,24960456.95
SE084,corporate_DE,2514417567.18
SE084,corporate_DK,30209672503.882
SE084,corporate_E5,3666836908.68
SE084,corporate_EE,1359975313.28
SE084,corporate_ES,239133759.52
SE084,corporate_FI,22875281934.962
SE084,corporate_FR,2267106798.56
SE084,corporate_GR,195994503.74
SE084,corporate_HU,35123427.21
SE084,corporate_IE,190139943.82000002
SE084,corporate_IT,192935046.53
SE084,corporate_JP,101433318.02
SE084,corporate_LT,901029127.0500001
SE084,corporate_LU,445819421.57
SE084,corporate_LV,1416189726.74
SE084,corporate_M1,418245058.46
SE084,corporate_MT,95107361.94
SE084,corporate_NL,1281089955.84
SE084,corporate_NO,31534991407.672
SE084,corporate_PL,2665588030.68
SE084,corporate_PT,36562249.67
SE084,corporate_R5,7378644350.86
SE084,corporate_RO,20744610.75
SE084,corporate_SE,38355409076.092
SE084,corporate_SK,47658935.09
SE084,corporate_US,2486533649.54
SE084,direct.sovereign.derivatives_AT,9200000
SE084,direct.sovereign.derivatives_BE,-46000000
SE084,direct.sovereign.derivatives_DE,-77000000
SE084,direct.sovereign.derivatives_DK,-96000000
SE084,direct.sovereign.derivatives_FI,120800000
SE084,direct.sovereign.derivatives_LV,8000000
SE084,direct.sovereign.derivatives_NO,-281800000
SE084,direct.sovereign.derivatives_SE,-38199999.999999985
SE084,inst.client_A1,630728873.41
SE084,inst.client_AT,100723131.52
SE084,inst.client_BE,422193665.90999997
SE084,inst.client_BG,1099839.8599999999
SE084,inst.client_CY,1474379.3599999999
SE084,inst.client_CZ,8073537.3100000005
SE084,inst.client_DE,2989546364.83
SE084,inst.client_DK,21585998373.5038
SE084,inst.client_E5,301421738.09000003
SE084,inst.client_EE,8370966.409999999
SE084,inst.client_ES,198586738.26
SE084,inst.client_FI,1747333061.2738
SE084,inst.client_FR,6330411151.88
SE084,inst.client_GR,6447092.72
SE084,inst.client_HU,7950778.6899999995
SE084,inst.client_IE,730150846.51
SE084,inst.client_IT,97011754.5
SE084,inst.client_JP,36710607.690000005
SE084,inst.client_LT,47513353.34
SE084,inst.client_LU,179480183.14999998
SE084,inst.client_LV,30875622.72
SE084,inst.client_M1,520010386.7300001
SE084,inst.client_MT,207445.93
SE084,inst.client_NL,415781409.47999996
SE084,inst.client_NO,2917698313.8338
SE084,inst.client_PL,648752252.02
SE084,inst.client_PT,23384043.66
SE084,inst.client_R5,6384844577.68
SE084,inst.client_RO,322295.08
SE084,inst.client_SE,12105043588.5938
SE084,inst.client_SI,1650000
SE084,inst.client_SK,100817.66
SE084,inst.client_US,2967749126.2
SE084,sovereign_A1,517.0592
SE084,sovereign_AT,53035.6092
SE084,sovereign_BE,269158076.687
SE084,sovereign_DE,398935524.0404
SE084,sovereign_DK,590313809.8254
SE084,sovereign_FI,639955066.1884
SE084,sovereign_FR,99365164.8375
SE084,sovereign_GB,133772.9598
SE084,sovereign_HU,2045467.3153999997
SE084,sovereign_IE,2720964.8512000004
SE084,sovereign_IT,194307578.54450002
SE084,sovereign_LV,40371.5158
SE084,sovereign_NO,1051257742.9704
SE084,sovereign_PL,3106786.6435
SE084,sovereign_SE,1644006811.4958
SE084,sovereign_US,361209.2938
SE085,corporate_A1,1241136552.5163999
SE085,corporate_AT,98191875.78119999
SE085,corporate_BE,806881066.202
SE085,corporate_CY,152159094.01990002
SE085,corporate_CZ,12479235.0491
SE085,corporate_DE,8175703120.659901
SE085,corporate_DK,2224866621.8425
SE085,corporate_E3,1697723301.5502
SE085,corporate_E5,502672345.1363
SE085,corporate_EE,1069930205.0004001
SE085,corporate_ES,22112328.7712
SE085,corporate_FI,4253558213.1882
SE085,corporate_FR,932001817.6155001
SE085,corporate_GB,1435221497.6223
SE085,corporate_GR,1313603.6894
SE085,corporate_HU,37656639.0956
SE085,corporate_IE,183028780.7204
SE085,corporate_IT,26709941.6841
SE085,corporate_JP,25067937.072300002
SE085,corporate_LI,5473348.705800001
SE085,corporate_LT,1782450739.5152
SE085,corporate_LU,863037623.923
SE085,corporate_LV,1129042371.0226
SE085,corporate_M1,1564611461.0263
SE085,corporate_MT,3284009.2235
SE085,corporate_NL,1373701058.1697
SE085,corporate_NO,4150878191.4683003
SE085,corporate_PL,462388498.6619
SE085,corporate_PT,7005886.343400001
SE085,corporate_R5,1211252068.583
SE085,corporate_SE,29561329654.173203
SE085,corporate_US,1643427682.3891
SE085,direct.sovereign.derivatives_A1,1800000
SE085,direct.sovereign.derivatives_FI,49260000
SE085,direct.sovereign.derivatives_LU,94200000
SE085,direct.sovereign.derivatives_NO,58600000
SE085,direct.sovereign.derivatives_SE,274800000
SE085,inst.client_A1,1230518256.0272
SE085,inst.client_AT,538468045.6718999
SE085,inst.client_BE,177664898.9887
SE085,inst.client_BG,985202.767
SE085,inst.client_CY,1094669.7412
SE085,inst.client_CZ,547334.8706
SE085,inst.client_DE,7638386519.7994
SE085,inst.client_DK,1619344948.0838
SE085,inst.client_E3,961776834.5748
SE085,inst.client_E5,30541285.7781
SE085,inst.client_EE,1860938.5599999998
SE085,inst.client_ES,737807405.5354
SE085,inst.client_FI,988815177.1812
SE085,inst.client_FR,1889290506.2515
SE085,inst.client_GB,3019537013.9893
SE085,inst.client_GR,2955608.3011
SE085,inst.client_HU,328400.92230000003
SE085,inst.client_IE,222765292.3241
SE085,inst.client_IS,3612410.1458
SE085,inst.client_IT,22331262.7195
SE085,inst.client_JP,31854889.4675
SE085,inst.client_LI,1751471.5858
SE085,inst.client_LT,37109304.225
SE085,inst.client_LU,320628767.18299997
SE085,inst.client_LV,5035480.8093
SE085,inst.client_M1,31635955.5192
SE085,inst.client_NL,243892418.3283
SE085,inst.client_NO,866212166.1723001
SE085,inst.client_PL,51668411.782299995
SE085,inst.client_PT,1204136.7153
SE085,inst.client_R5,108043903.4515
SE085,inst.client_RO,1423070.6635
SE085,inst.client_SE,3713010295.0081
SE085,inst.client_US,1453393015.3254
SE085,sovereign_AT,210471509.68739998
SE085,sovereign_BE,82921299.3486
SE085,sovereign_DE,8669070777.8269
SE085,sovereign_DK,1443131931.858
SE085,sovereign_E3,164551222.9919
SE085,sovereign_ES,87664088.61320001
SE085,sovereign_FI,150486750.35819998
SE085,sovereign_FR,1424780389.8979998
SE085,sovereign_GR,132190450.2752
SE085,sovereign_IS,88.241896252792
SE085,sovereign_IT,332509227.6694
SE085,sovereign_LT,111049712.27039999
SE085,sovereign_LV,84474559.2494
SE085,sovereign_NO,1686547557.3518999
SE085,sovereign_PT,158525809.75500003
SE085,sovereign_SE,1087733689.7463002
SE086,corporate_DE,1278910601.7982001
SE086,corporate_DK,2003691096.4823
SE086,corporate_FI,4147327278.5035996
SE086,corporate_FR,967638494.9194001
SE086,corporate_GB,1797400726.6025999
SE086,corporate_NL,1007101951.9291
SE086,corporate_NO,8379626929.195499
SE086,corporate_R5,1708500724.2487
SE086,corporate_SE,39581306381.6305
SE086,corporate_US,2065959175.2370002
SE086,direct.sovereign.derivatives_DK,11719181.5292
SE086,direct.sovereign.derivatives_FI,36467427.1373
SE086,direct.sovereign.derivatives_NO,-19486578.997199997
SE086,direct.sovereign.derivatives_SE,-533981629.58010006
SE086,inst.client_DE,657538284.0613999
SE086,inst.client_DK,322430001.58280003
SE086,inst.client_FI,242369327.6706
SE086,inst.client_FR,805947267.4697
SE086,inst.client_GB,2704781163.3596
SE086,inst.client_NL,302179263.7332
SE086,inst.client_NO,262901887.4738
SE086,inst.client_R5,1135129060.3367
SE086,inst.client_SE,5987350052.700399
SE086,inst.client_US,8448882184.8358
SE086,sovereign_A1,312040600.0781
SE086,sovereign_DE,632920663.2867802
SE086,sovereign_DK,219824336.2142
SE086,sovereign_ES,0.654114572644068
SE086,sovereign_FR,253086343.62359998
SE086,sovereign_NL,41894729.770799994
SE086,sovereign_NO,2101437969.2613
SE086,sovereign_SE,9759887965.702002
SE086,sovereign_US,116506984.1946
SE087,corporate_DK,18398545.168399997
SE087,corporate_E5,185054065.11949998
SE087,corporate_EE,1684586161.3720999
SE087,corporate_FI,28246457.9117
SE087,corporate_LT,1072947408.2577999
SE087,corporate_LV,795825955.6411
SE087,corporate_NO,2141404377.4424
SE087,corporate_SE,27816851295.095398
SE087,corporate_US,686077175.5561
SE087,inst.client_A1,223296888.4592
SE087,inst.client_AT,477263.3069
SE087,inst.client_BE,6835523.2754
SE087,inst.client_BG,362974.8324
SE087,inst.client_CZ,43081839.2435
SE087,inst.client_DE,682566966.4965
SE087,inst.client_DK,663533187.4416001
SE087,inst.client_E5,898349415.6887
SE087,inst.client_EE,320756581.239
SE087,inst.client_ES,3270348.4978
SE087,inst.client_FI,324066812.7342
SE087,inst.client_GB,1872286077.9206002
SE087,inst.client_GR,172270.6038
SE087,inst.client_HU,5607061.823399999
SE087,inst.client_IE,20879822.8009
SE087,inst.client_IT,4552323.321500001
SE087,inst.client_JP,3510320.7785
SE087,inst.client_LT,185808369.60959998
SE087,inst.client_LU,7931821.2226
SE087,inst.client_LV,32423182.1607
SE087,inst.client_M1,19138195.4179
SE087,inst.client_NL,206294606.5889
SE087,inst.client_NO,1267257864.3917
SE087,inst.client_PT,45804.7649
SE087,inst.client_R5,87569773.0517
SE087,inst.client_RO,18987080.5384
SE087,inst.client_SE,10165711074.9959
SE087,inst.client_SK,68595.4285
SE087,inst.client_US,293346674.0778
SE087,sovereign_BE,90000000
SE087,sovereign_DE,316000000
SE087,sovereign_FR,716000000
SE087,sovereign_NL,388000000
SE087,sovereign_NO,-600000
SE087,sovereign_SE,4031566806.09
SI057,corporate_A1,6966398.768200001
SI057,corporate_AT,3906706.3738
SI057,corporate_BE,8363234.5309999995
SI057,corporate_BG,33317379.872799996
SI057,corporate_CY,23965965
SI057,corporate_CZ,176878894.42810002
SI057,corporate_DE,125856927.3
SI057,corporate_E5,1871991810.713
SI057,corporate_ES,5939708
SI057,corporate_FR,5442038.32
SI057,corporate_GB,12156547.5077
SI057,corporate_IE,60588.48
SI057,corporate_IT,78582986.8556
SI057,corporate_LU,31311658.092100002
SI057,corporate_MT,7000
SI057,corporate_NL,46892591.484
SI057,corporate_PL,8564285.74
SI057,corporate_R5,44000000
SI057,corporate_SI,5910615462.0172
SI057,corporate_SK,28325830.669999998
SI057,corporate_US,12888731.19
SI057,inst.client_A1,612429.3143
SI057,inst.client_AT,238135676.8716
SI057,inst.client_BE,51990293.7122
SI057,inst.client_BG,21868211.5656
SI057,inst.client_CY,6302212.16
SI057,inst.client_CZ,7599355.3493
SI057,inst.client_DE,271414186.0241
SI057,inst.client_DK,2259498.6717999997
SI057,inst.client_E5,200904755.418
SI057,inst.client_EE,1395.21
SI057,inst.client_ES,26830771.465
SI057,inst.client_FI,64933.16
SI057,inst.client_FR,31786356.45
SI057,inst.client_GB,56744442.6228
SI057,inst.client_GR,69191.32
SI057,inst.client_HU,1206651.76
SI057,inst.client_IE,15024131.95
SI057,inst.client_IT,62575171.433800004
SI057,inst.client_JP,7915740.63
SI057,inst.client_LT,4.8
SI057,inst.client_LU,64029769.64440001
SI057,inst.client_MT,24
SI057,inst.client_NL,36724147.702300005
SI057,inst.client_PL,215654.1479
SI057,inst.client_PT,9614641.75
SI057,inst.client_R5,49000000
SI057,inst.client_RO,3053.315
SI057,inst.client_SE,3294907.8699
SI057,inst.client_SI,421464122.293
SI057,inst.client_SK,1305774.1498999998
SI057,inst.client_US,19282136.9877
SI057,sovereign_AT,226000000
SI057,sovereign_BE,428000000
SI057,sovereign_CZ,2000000
SI057,sovereign_DE,76000000
SI057,sovereign_ES,12000000
SI057,sovereign_FI,46000000
SI057,sovereign_FR,438000000
SI057,sovereign_GR,10000000
SI057,sovereign_IE,8000000
SI057,sovereign_IT,142000000
SI057,sovereign_LU,12000000
SI057,sovereign_NL,360000000
SI057,sovereign_PL,16000000
SI057,sovereign_PT,10000000
SI057,sovereign_R5,603705191.7828001
SI057,sovereign_SE,16000000
SI057,sovereign_SI,1046000000
SI057,sovereign_SK,32000000
SI058,corporate_E5,264000000
SI058,corporate_R5,18000000
SI058,corporate_SI,2257000000
SI058,inst.client_AT,47000000
SI058,inst.client_BE,5000000
SI058,inst.client_DE,32000000
SI058,inst.client_DK,10000000
SI058,inst.client_E5,59000000
SI058,inst.client_ES,28000000
SI058,inst.client_FR,33000000
SI058,inst.client_GB,21000000
SI058,inst.client_IT,28000000
SI058,inst.client_LU,1000000
SI058,inst.client_LV,2000000
SI058,inst.client_PL,6000000
SI058,inst.client_R5,18000000
SI058,inst.client_SI,416000000
SI058,inst.client_US,102000000
SI058,sovereign_AT,2000000
SI058,sovereign_DE,6000000
SI058,sovereign_E5,6000000
SI058,sovereign_SI,710000000
SI058,sovereign_SK,4000000
